2.424,-3.58
2.426,-2.12
2.428,-3.26
2.43,-7.92
2.432,-14.8
2.434,-22.7
2.436,-27.2
2.438,-26.8
2.44,-21.9
2.442,-15.8
2.444,-11.4
2.446,-9.89
2.448,-11.5
2.45,-15.2
2.452,-22.1
2.454,-30
2.456,-34
2.458,-33.8
2.46,-28.7
2.462,-22.3
2.464,-17.8
2.466,-15.7
2.468,-17
2.47,-21.1
2.472,-27.7
2.474,-35.6
2.476,-39.7
2.478,-39
2.48,-33.5
2.482,-26.3
2.484,-21.1
2.486,-18.3
2.488,-19.2
2.49,-22.8
2.492,-29.3
2.494,-37.6
2.496,-41
2.498,-40.5
2.5,-34.3
2.502,-26.9
2.504,-21.4
2.506,-18.5
2.508,-19.4
2.51,-24.4
2.512,-31.7
2.514,-41.4
2.516,-44
2.518,-42
2.52,-33.4
2.522,-26.8
2.524,-21
2.526,-18.9
2.528,-19.3
2.53,-23.7
2.532,-30.2
2.534,-38.4
2.536,-41.9
2.538,-41.1
2.54,-34.2
2.542,-26.7
2.544,-20.8
2.546,-17
2.548,-17.8
2.55,-23.1
2.552,-29.6
2.554,-37.7
2.556,-41.4
2.558,-40.7
2.56,-33.7
2.562,-25.5
2.564,-19.4
2.566,-16.2
2.568,-17
2.57,-20.7
2.572,-27.7
2.574,-37.3
2.576,-40.4
2.578,-40.2
2.58,-33.3
2.582,-24.6
2.584,-18.7
2.586,-16.1
2.588,-16.5
2.59,-20.8
2.592,-27.9
2.594,-36.6
2.596,-40.2
2.598,-40.3
2.6,-34.1
2.602,-25.6
2.604,-20.1
2.606,-17.4
2.608,-17.7
2.61,-21.9
2.612,-29
2.614,-37.5
2.616,-42.3
2.618,-41.3
2.62,-35.1
2.622,-27.3
2.624,-21.5
2.626,-20
2.628,-21.5
2.63,-25.8
2.632,-33.2
2.634,-41
2.636,-44.3
2.638,-45.1
2.64,-38
2.642,-31.2
2.644,-24.6
2.646,-22
2.648,-21.9
2.65,-27.3
2.652,-33.8
2.654,-43
2.656,-47.4
2.658,-46.8
2.66,-40
2.662,-31.2
2.664,-21.1
2.666,-16.5
2.668,-23.1
2.67,-31.7
2.672,-42.1
2.674,-50.5
2.676,-55.2
2.678,-54.2
2.68,-46.8
2.682,-39.3
2.684,-33.1
2.686,-29.8
2.688,-30.5
2.69,-36.1
